"","user_id","condition","total_trials","risk","gain","no_effect","experimental_treatment_selected","key_press","rt","ratio","batch","trial_index","risk_c","gain_c","Intercept","Risk_Beta","Gain_Beta","Interaction_Beta","Risk_sig","Gain_sig","Interaction_sig"
"2449","vsJDnjLj","Long Term Memory",75,55,40,5,"No to treatment",77,2153.07,0.7272727,1,"49",4.333333,13.93333,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2450","vsJDnjLj","Long Term Memory",75,55,40,5,"No to treatment",90,3255.26,0.7272727,1,"50",4.333333,13.93333,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2451","vsJDnjLj","Long Term Memory",75,75,5,20,"No to treatment",77,903.895,0.06666667,1,"51",24.33333,-21.06667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2452","vsJDnjLj","Long Term Memory",75,80,10,10,"No to treatment",77,580.89,0.125,1,"52",29.33333,-16.06667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2453","vsJDnjLj","Long Term Memory",75,75,10,15,"No to treatment",90,534.995,0.1333333,1,"53",24.33333,-16.06667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2454","vsJDnjLj","Long Term Memory",75,75,10,15,"No to treatment",90,870.345,0.1333333,1,"54",24.33333,-16.06667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2455","vsJDnjLj","Long Term Memory",75,90,5,5,"No to treatment",77,2046.635,0.05555556,1,"55",39.33333,-21.06667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2456","vsJDnjLj","Long Term Memory",75,10,45,45,"Yes to treatment",90,2995.63,4.5,1,"56",-40.66667,18.93333,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2457","vsJDnjLj","Long Term Memory",75,40,5,55,"No to treatment",90,1721.26,0.125,1,"57",-10.66667,-21.06667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2458","vsJDnjLj","Long Term Memory",75,15,15,70,"No to treatment",90,778.92,1,1,"58",-35.66667,-11.06667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2459","vsJDnjLj","Long Term Memory",75,70,5,25,"No to treatment",90,928.59,0.07142857,1,"59",19.33333,-21.06667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2460","vsJDnjLj","Long Term Memory",75,45,25,30,"No to treatment",90,1297.175,0.5555556,1,"60",-5.666667,-1.066667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2461","vsJDnjLj","Long Term Memory",75,25,35,40,"No to treatment",90,1512.535,1.4,1,"61",-25.66667,8.933333,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2462","vsJDnjLj","Long Term Memory",75,85,5,10,"No to treatment",90,1027.73,0.05882353,1,"62",34.33333,-21.06667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2463","vsJDnjLj","Long Term Memory",75,30,40,30,"No to treatment",77,1834.25,1.333333,1,"63",-20.66667,13.93333,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2464","vsJDnjLj","Long Term Memory",75,80,15,5,"No to treatment",77,1315.43,0.1875,1,"64",29.33333,-11.06667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2465","vsJDnjLj","Long Term Memory",75,70,20,10,"No to treatment",77,1653.55,0.2857143,1,"65",19.33333,-6.066667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2466","vsJDnjLj","Long Term Memory",75,85,5,10,"No to treatment",77,1129.715,0.05882353,1,"66",34.33333,-21.06667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2467","vsJDnjLj","Long Term Memory",75,50,10,40,"No to treatment",90,1354.875,0.2,1,"67",-0.6666667,-16.06667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2468","vsJDnjLj","Long Term Memory",75,5,15,80,"No to treatment",90,843.64,3,1,"68",-45.66667,-11.06667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2469","vsJDnjLj","Long Term Memory",75,50,40,10,"No to treatment",77,2210.895,0.8,1,"69",-0.6666667,13.93333,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2470","vsJDnjLj","Long Term Memory",75,50,10,40,"No to treatment",77,1395.97,0.2,1,"70",-0.6666667,-16.06667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2471","vsJDnjLj","Long Term Memory",75,80,15,5,"No to treatment",90,2254.3,0.1875,1,"71",29.33333,-11.06667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2472","vsJDnjLj","Long Term Memory",75,85,5,10,"No to treatment",90,2045.13,0.05882353,1,"72",34.33333,-21.06667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2473","vsJDnjLj","Long Term Memory",75,55,5,40,"No to treatment",90,2954.66,0.09090909,1,"73",4.333333,-21.06667,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2474","vsJDnjLj","Long Term Memory",75,25,30,45,"No to treatment",90,1084.655,1.2,1,"74",-25.66667,3.933333,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2475","vsJDnjLj","Long Term Memory",75,60,30,10,"No to treatment",90,1073.735,0.5,1,"75",9.333333,3.933333,0.004775834,0.8638858,1.053213,0.9941981,0,0,0
"2476","w5DG17p0","Attention (Concentration)",75,55,30,15,"No to treatment",90,2275.52,0.5454545,1,"1",6.466667,3.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2477","w5DG17p0","Attention (Concentration)",75,10,55,35,"Yes to treatment",77,1538.48,5.5,1,"2",-38.53333,28.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2478","w5DG17p0","Attention (Concentration)",75,75,5,20,"Yes to treatment",90,3239.825,0.06666667,1,"3",26.46667,-21.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2479","w5DG17p0","Attention (Concentration)",75,40,15,45,"No to treatment",77,2611.57,0.375,1,"4",-8.533333,-11.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2480","w5DG17p0","Attention (Concentration)",75,90,5,5,"Yes to treatment",90,1849.87,0.05555556,1,"5",41.46667,-21.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2481","w5DG17p0","Attention (Concentration)",75,10,85,5,"Yes to treatment",77,1706.045,8.5,1,"6",-38.53333,58.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2482","w5DG17p0","Attention (Concentration)",75,80,10,10,"No to treatment",90,2188.745,0.125,1,"7",31.46667,-16.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2483","w5DG17p0","Attention (Concentration)",75,80,10,10,"Yes to treatment",77,1412.945,0.125,1,"8",31.46667,-16.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2484","w5DG17p0","Attention (Concentration)",75,90,5,5,"Yes to treatment",77,1319.73,0.05555556,1,"9",41.46667,-21.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2485","w5DG17p0","Attention (Concentration)",75,45,5,50,"No to treatment",90,1127.9,0.1111111,1,"10",-3.533333,-21.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2486","w5DG17p0","Attention (Concentration)",75,70,20,10,"No to treatment",90,1249.515,0.2857143,1,"11",21.46667,-6.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2487","w5DG17p0","Attention (Concentration)",75,40,25,35,"Yes to treatment",90,1131.545,0.625,1,"12",-8.533333,-1.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2488","w5DG17p0","Attention (Concentration)",75,45,45,10,"No to treatment",90,1313.125,1,1,"13",-3.533333,18.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2489","w5DG17p0","Attention (Concentration)",75,10,20,70,"No to treatment",90,1337.31,2,1,"14",-38.53333,-6.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2490","w5DG17p0","Attention (Concentration)",75,70,15,15,"Yes to treatment",90,1913.305,0.2142857,1,"15",21.46667,-11.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2491","w5DG17p0","Attention (Concentration)",75,90,5,5,"No to treatment",90,1163.72,0.05555556,1,"16",41.46667,-21.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2492","w5DG17p0","Attention (Concentration)",75,60,15,25,"Yes to treatment",90,1392.645,0.25,1,"17",11.46667,-11.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2493","w5DG17p0","Attention (Concentration)",75,15,80,5,"No to treatment",77,1004.295,5.333333,1,"18",-33.53333,53.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2494","w5DG17p0","Attention (Concentration)",75,35,30,35,"No to treatment",77,1263.26,0.8571429,1,"19",-13.53333,3.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2495","w5DG17p0","Attention (Concentration)",75,15,55,30,"No to treatment",90,6621.05,3.666667,1,"20",-33.53333,28.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2496","w5DG17p0","Attention (Concentration)",75,70,5,25,"No to treatment",77,5952.975,0.07142857,1,"21",21.46667,-21.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2497","w5DG17p0","Attention (Concentration)",75,10,80,10,"No to treatment",90,2270.66,8,1,"22",-38.53333,53.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2498","w5DG17p0","Attention (Concentration)",75,85,10,5,"Yes to treatment",90,1223.25,0.1176471,1,"23",36.46667,-16.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2499","w5DG17p0","Attention (Concentration)",75,40,10,50,"Yes to treatment",90,1241.845,0.25,1,"24",-8.533333,-16.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2500","w5DG17p0","Attention (Concentration)",75,50,15,35,"Yes to treatment",90,1786.96,0.3,1,"25",1.466667,-11.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2501","w5DG17p0","Attention (Concentration)",75,30,35,35,"No to treatment",77,2366.365,1.166667,1,"26",-18.53333,8.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2502","w5DG17p0","Attention (Concentration)",75,35,35,30,"Yes to treatment",77,1609.77,1,1,"27",-13.53333,8.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2503","w5DG17p0","Attention (Concentration)",75,40,50,10,"No to treatment",90,1051.915,1.25,1,"28",-8.533333,23.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2504","w5DG17p0","Attention (Concentration)",75,30,60,10,"No to treatment",90,1329.525,2,1,"29",-18.53333,33.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2505","w5DG17p0","Attention (Concentration)",75,25,15,60,"No to treatment",77,1987.855,0.6,1,"30",-23.53333,-11.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2506","w5DG17p0","Attention (Concentration)",75,60,10,30,"Yes to treatment",77,1531.005,0.1666667,1,"31",11.46667,-16.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2507","w5DG17p0","Attention (Concentration)",75,35,50,15,"No to treatment",90,1161.025,1.428571,1,"32",-13.53333,23.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2508","w5DG17p0","Attention (Concentration)",75,10,60,30,"Yes to treatment",77,1106.55,6,1,"33",-38.53333,33.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2509","w5DG17p0","Attention (Concentration)",75,15,20,65,"No to treatment",90,1236.685,1.333333,1,"34",-33.53333,-6.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2510","w5DG17p0","Attention (Concentration)",75,35,15,50,"Yes to treatment",77,1470.84,0.4285714,1,"35",-13.53333,-11.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2511","w5DG17p0","Attention (Concentration)",75,55,35,10,"Yes to treatment",90,1223.73,0.6363636,1,"36",6.466667,8.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2512","w5DG17p0","Attention (Concentration)",75,25,15,60,"No to treatment",77,1251.25,0.6,1,"37",-23.53333,-11.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2513","w5DG17p0","Attention (Concentration)",75,15,5,80,"Yes to treatment",77,1321.78,0.3333333,1,"38",-33.53333,-21.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2514","w5DG17p0","Attention (Concentration)",75,35,50,15,"No to treatment",77,1785,1.428571,1,"39",-13.53333,23.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2515","w5DG17p0","Attention (Concentration)",75,30,30,40,"No to treatment",77,2208.37,1,1,"40",-18.53333,3.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2516","w5DG17p0","Attention (Concentration)",75,55,40,5,"No to treatment",77,1356.715,0.7272727,1,"41",6.466667,13.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2517","w5DG17p0","Attention (Concentration)",75,55,5,40,"Yes to treatment",90,1718.83,0.09090909,1,"42",6.466667,-21.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2518","w5DG17p0","Attention (Concentration)",75,25,45,30,"No to treatment",90,1702.11,1.8,1,"43",-23.53333,18.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2519","w5DG17p0","Attention (Concentration)",75,70,10,20,"No to treatment",90,2126.795,0.1428571,1,"44",21.46667,-16.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2520","w5DG17p0","Attention (Concentration)",75,70,5,25,"Yes to treatment",90,1913.805,0.07142857,1,"45",21.46667,-21.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2521","w5DG17p0","Attention (Concentration)",75,45,35,20,"Yes to treatment",77,1194.35,0.7777778,1,"46",-3.533333,8.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2522","w5DG17p0","Attention (Concentration)",75,20,15,65,"Yes to treatment",90,1028.225,0.75,1,"47",-28.53333,-11.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2523","w5DG17p0","Attention (Concentration)",75,50,30,20,"Yes to treatment",77,944.98,0.6,1,"48",1.466667,3.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2524","w5DG17p0","Attention (Concentration)",75,30,40,30,"Yes to treatment",90,1540.845,1.333333,1,"49",-18.53333,13.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2525","w5DG17p0","Attention (Concentration)",75,80,5,15,"No to treatment",77,1019.135,0.0625,1,"50",31.46667,-21.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2526","w5DG17p0","Attention (Concentration)",75,90,5,5,"Yes to treatment",90,1012.42,0.05555556,1,"51",41.46667,-21.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2527","w5DG17p0","Attention (Concentration)",75,80,10,10,"No to treatment",77,955.87,0.125,1,"52",31.46667,-16.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2528","w5DG17p0","Attention (Concentration)",75,85,5,10,"No to treatment",90,1350.23,0.05882353,1,"53",36.46667,-21.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2529","w5DG17p0","Attention (Concentration)",75,35,25,40,"Yes to treatment",77,1481.86,0.7142857,1,"54",-13.53333,-1.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2530","w5DG17p0","Attention (Concentration)",75,85,10,5,"No to treatment",77,1149.045,0.1176471,1,"55",36.46667,-16.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2531","w5DG17p0","Attention (Concentration)",75,40,30,30,"No to treatment",90,1062.12,0.75,1,"56",-8.533333,3.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2532","w5DG17p0","Attention (Concentration)",75,65,20,15,"Yes to treatment",90,1030.625,0.3076923,1,"57",16.46667,-6.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2533","w5DG17p0","Attention (Concentration)",75,75,5,20,"No to treatment",90,1711.83,0.06666667,1,"58",26.46667,-21.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2534","w5DG17p0","Attention (Concentration)",75,35,15,50,"Yes to treatment",77,1220.025,0.4285714,1,"59",-13.53333,-11.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2535","w5DG17p0","Attention (Concentration)",75,50,15,35,"No to treatment",90,1516.67,0.3,1,"60",1.466667,-11.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2536","w5DG17p0","Attention (Concentration)",75,50,45,5,"Yes to treatment",77,1862.005,0.9,1,"61",1.466667,18.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2537","w5DG17p0","Attention (Concentration)",75,75,10,15,"No to treatment",77,1424.855,0.1333333,1,"62",26.46667,-16.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2538","w5DG17p0","Attention (Concentration)",75,80,10,10,"No to treatment",90,983.36,0.125,1,"63",31.46667,-16.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2539","w5DG17p0","Attention (Concentration)",75,30,55,15,"Yes to treatment",77,1172.985,1.833333,1,"64",-18.53333,28.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2540","w5DG17p0","Attention (Concentration)",75,20,35,45,"No to treatment",77,1226.695,1.75,1,"65",-28.53333,8.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2541","w5DG17p0","Attention (Concentration)",75,45,15,40,"Yes to treatment",90,1277.005,0.3333333,1,"66",-3.533333,-11.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2542","w5DG17p0","Attention (Concentration)",75,30,65,5,"Yes to treatment",77,1180.685,2.166667,1,"67",-18.53333,38.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2543","w5DG17p0","Attention (Concentration)",75,25,50,25,"Yes to treatment",77,1007.865,2,1,"68",-23.53333,23.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2544","w5DG17p0","Attention (Concentration)",75,65,10,25,"No to treatment",90,1417.34,0.1538462,1,"69",16.46667,-16.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2545","w5DG17p0","Attention (Concentration)",75,50,45,5,"Yes to treatment",90,1286.14,0.9,1,"70",1.466667,18.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2546","w5DG17p0","Attention (Concentration)",75,60,35,5,"No to treatment",90,1443.57,0.5833333,1,"71",11.46667,8.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2547","w5DG17p0","Attention (Concentration)",75,75,10,15,"Yes to treatment",77,1312.505,0.1333333,1,"72",26.46667,-16.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2548","w5DG17p0","Attention (Concentration)",75,35,30,35,"Yes to treatment",77,1165.3,0.8571429,1,"73",-13.53333,3.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2549","w5DG17p0","Attention (Concentration)",75,80,5,15,"No to treatment",90,1008.35,0.0625,1,"74",31.46667,-21.6,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2550","w5DG17p0","Attention (Concentration)",75,25,65,10,"Yes to treatment",90,1566.685,2.6,1,"75",-23.53333,38.4,0.9954718,0.9972604,0.999281,1.000065,0,0,0
"2551","WN0VE4FZ","Self-control",75,80,15,5,"No to treatment",90,788,0.1875,1,"1",33.93333,-10.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2552","WN0VE4FZ","Self-control",75,5,45,50,"No to treatment",77,1196,9,1,"2",-41.06667,19.86667,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2553","WN0VE4FZ","Self-control",75,70,10,20,"No to treatment",90,644,0.1428571,1,"3",23.93333,-15.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2554","WN0VE4FZ","Self-control",75,85,5,10,"No to treatment",90,1108,0.05882353,1,"4",38.93333,-20.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2555","WN0VE4FZ","Self-control",75,75,5,20,"No to treatment",77,762,0.06666667,1,"5",28.93333,-20.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2556","WN0VE4FZ","Self-control",75,50,35,15,"No to treatment",90,5731,0.7,1,"6",3.933333,9.866667,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2557","WN0VE4FZ","Self-control",75,85,5,10,"No to treatment",77,763,0.05882353,1,"7",38.93333,-20.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2558","WN0VE4FZ","Self-control",75,20,10,70,"No to treatment",77,644,0.5,1,"8",-26.06667,-15.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2559","WN0VE4FZ","Self-control",75,55,15,30,"No to treatment",90,713,0.2727273,1,"9",8.933333,-10.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2560","WN0VE4FZ","Self-control",75,25,65,10,"No to treatment",90,627,2.6,1,"10",-21.06667,39.86667,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2561","WN0VE4FZ","Self-control",75,40,5,55,"No to treatment",77,720,0.125,1,"11",-6.066667,-20.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2562","WN0VE4FZ","Self-control",75,50,15,35,"No to treatment",90,612,0.3,1,"12",3.933333,-10.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2563","WN0VE4FZ","Self-control",75,70,25,5,"No to treatment",77,460,0.3571429,1,"13",23.93333,-0.1333333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2564","WN0VE4FZ","Self-control",75,70,5,25,"No to treatment",90,722,0.07142857,1,"14",23.93333,-20.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2565","WN0VE4FZ","Self-control",75,60,15,25,"No to treatment",77,1139,0.25,1,"15",13.93333,-10.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2566","WN0VE4FZ","Self-control",75,45,5,50,"No to treatment",77,700,0.1111111,1,"16",-1.066667,-20.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2567","WN0VE4FZ","Self-control",75,15,5,80,"No to treatment",77,860,0.3333333,1,"17",-31.06667,-20.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2568","WN0VE4FZ","Self-control",75,50,10,40,"No to treatment",90,723,0.2,1,"18",3.933333,-15.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2569","WN0VE4FZ","Self-control",75,40,15,45,"No to treatment",77,684,0.375,1,"19",-6.066667,-10.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2570","WN0VE4FZ","Self-control",75,10,25,65,"No to treatment",90,586,2.5,1,"20",-36.06667,-0.1333333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2571","WN0VE4FZ","Self-control",75,80,5,15,"No to treatment",77,617,0.0625,1,"21",33.93333,-20.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2572","WN0VE4FZ","Self-control",75,70,20,10,"No to treatment",77,563,0.2857143,1,"22",23.93333,-5.133333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2573","WN0VE4FZ","Self-control",75,10,20,70,"No to treatment",77,483,2,1,"23",-36.06667,-5.133333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2574","WN0VE4FZ","Self-control",75,75,5,20,"No to treatment",77,1323,0.06666667,1,"24",28.93333,-20.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2575","WN0VE4FZ","Self-control",75,25,35,40,"No to treatment",77,459,1.4,1,"25",-21.06667,9.866667,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2576","WN0VE4FZ","Self-control",75,5,40,55,"No to treatment",77,483,8,1,"26",-41.06667,14.86667,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2577","WN0VE4FZ","Self-control",75,65,10,25,"No to treatment",90,707,0.1538462,1,"27",18.93333,-15.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2578","WN0VE4FZ","Self-control",75,25,5,70,"No to treatment",77,435,0.2,1,"28",-21.06667,-20.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2579","WN0VE4FZ","Self-control",75,30,50,20,"No to treatment",90,459,1.666667,1,"29",-16.06667,24.86667,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2580","WN0VE4FZ","Self-control",75,65,25,10,"No to treatment",90,603,0.3846154,1,"30",18.93333,-0.1333333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2581","WN0VE4FZ","Self-control",75,65,5,30,"No to treatment",90,474,0.07692308,1,"31",18.93333,-20.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2582","WN0VE4FZ","Self-control",75,80,15,5,"No to treatment",90,2019,0.1875,1,"32",33.93333,-10.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2583","WN0VE4FZ","Self-control",75,35,20,45,"No to treatment",90,635,0.5714286,1,"33",-11.06667,-5.133333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2584","WN0VE4FZ","Self-control",75,35,45,20,"No to treatment",77,771,1.285714,1,"34",-11.06667,19.86667,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2585","WN0VE4FZ","Self-control",75,90,5,5,"No to treatment",77,524,0.05555556,1,"35",43.93333,-20.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2586","WN0VE4FZ","Self-control",75,85,5,10,"No to treatment",77,452,0.05882353,1,"36",38.93333,-20.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2587","WN0VE4FZ","Self-control",75,5,45,50,"Yes to treatment",77,2186,9,1,"37",-41.06667,19.86667,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2588","WN0VE4FZ","Self-control",75,30,20,50,"No to treatment",77,739,0.6666667,1,"38",-16.06667,-5.133333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2589","WN0VE4FZ","Self-control",75,20,60,20,"No to treatment",90,539,3,1,"39",-26.06667,34.86667,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2590","WN0VE4FZ","Self-control",75,85,5,10,"No to treatment",90,651,0.05882353,1,"40",38.93333,-20.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2591","WN0VE4FZ","Self-control",75,15,35,50,"No to treatment",77,932,2.333333,1,"41",-31.06667,9.866667,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2592","WN0VE4FZ","Self-control",75,5,30,65,"No to treatment",90,857,6,1,"42",-41.06667,4.866667,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2593","WN0VE4FZ","Self-control",75,55,40,5,"No to treatment",90,626,0.7272727,1,"43",8.933333,14.86667,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2594","WN0VE4FZ","Self-control",75,80,15,5,"No to treatment",77,468,0.1875,1,"44",33.93333,-10.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2595","WN0VE4FZ","Self-control",75,60,10,30,"No to treatment",77,748,0.1666667,1,"45",13.93333,-15.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2596","WN0VE4FZ","Self-control",75,55,40,5,"No to treatment",90,563,0.7272727,1,"46",8.933333,14.86667,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2597","WN0VE4FZ","Self-control",75,55,5,40,"No to treatment",77,500,0.09090909,1,"47",8.933333,-20.13333,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
"2598","WN0VE4FZ","Self-control",75,30,65,5,"No to treatment",77,490,2.166667,1,"48",-16.06667,39.86667,2.598261e-54,0.3161633,0.1902624,0.8748715,0,0,0
